,title,artist,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,unknown,total_number_of_words,emotional_impact_words,neutral_words,norm_positive,norm_negative,norm_anger,norm_anticipation,norm_disgust,norm_fear,norm_joy,norm_sadness,norm_surprise,norm_trust,norm_unknown,norm_total_number_of_words,norm_emotional_impact_words,norm_neutral_words
ML1562,My Melody Of Love,Bobby Vinton,13,2,0,1,0,2,13,2,0,0,62,97,15,20,13.402061855670103,2.0618556701030926,0.0,1.0309278350515463,0.0,2.0618556701030926,13.402061855670103,2.0618556701030926,0.0,0.0,63.91752577319588,100.0,15.463917525773196,20.61855670103093
ML1563,Shape I'm In,Arc Angels,26,3,1,20,1,2,18,2,10,16,52,104,29,23,25.0,2.8846153846153846,0.9615384615384616,19.23076923076923,0.9615384615384616,1.9230769230769231,17.307692307692307,1.9230769230769231,9.615384615384615,15.384615384615385,50.0,100.0,27.884615384615383,22.115384615384617
ML1564,"Corrina, Corrina",Bob Dylan,2,1,0,2,0,0,2,1,0,0,35,50,3,12,4.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,70.0,100.0,6.0,24.0
ML1565,Death To All But Metal,Steel Panther,2,27,16,14,16,16,2,15,14,0,51,116,29,36,1.7241379310344827,23.275862068965516,13.793103448275861,12.068965517241379,13.793103448275861,13.793103448275861,1.7241379310344827,12.931034482758621,12.068965517241379,0.0,43.96551724137931,100.0,25.0,31.03448275862069
ML1566,Killer Life,Sheryl Crow,11,16,6,8,8,7,7,8,8,12,135,242,27,80,4.545454545454546,6.6115702479338845,2.479338842975207,3.3057851239669422,3.3057851239669422,2.8925619834710745,2.8925619834710745,3.3057851239669422,3.3057851239669422,4.958677685950414,55.78512396694215,100.0,11.15702479338843,33.05785123966942
ML1567,Please Don't Tell Her,Big Head Todd & The Monsters,10,2,0,1,0,0,10,3,3,1,42,64,12,10,15.625,3.125,0.0,1.5625,0.0,0.0,15.625,4.6875,4.6875,1.5625,65.625,100.0,18.75,15.625
ML1568,Massachusetts,Aaron Lewis,15,9,1,12,1,2,11,5,3,11,71,127,24,32,11.811023622047244,7.086614173228346,0.7874015748031497,9.448818897637794,0.7874015748031497,1.5748031496062993,8.661417322834646,3.937007874015748,2.3622047244094486,8.661417322834646,55.90551181102362,100.0,18.89763779527559,25.19685039370079
ML1569,Songbird,Fleetwood Mac,11,2,0,4,0,0,11,1,3,1,37,54,13,4,20.37037037037037,3.7037037037037037,0.0,7.407407407407407,0.0,0.0,20.37037037037037,1.8518518518518519,5.555555555555555,1.8518518518518519,68.51851851851852,100.0,24.074074074074073,7.407407407407407
ML1570,Party,Boston,12,4,2,10,2,3,9,5,0,2,113,186,16,57,6.451612903225806,2.150537634408602,1.075268817204301,5.376344086021505,1.075268817204301,1.6129032258064515,4.838709677419355,2.6881720430107525,0.0,1.075268817204301,60.75268817204301,100.0,8.602150537634408,30.64516129032258
ML1571,Maxwell's Silver Hammer,The Beatles,2,18,8,4,11,8,0,8,6,3,102,168,20,46,1.1904761904761905,10.714285714285714,4.761904761904762,2.380952380952381,6.5476190476190474,4.761904761904762,0.0,4.761904761904762,3.5714285714285716,1.7857142857142858,60.714285714285715,100.0,11.904761904761905,27.38095238095238
ML1572,Gettin' In Tune,The Who,8,7,3,2,1,1,8,2,1,2,116,231,15,100,3.463203463203463,3.0303030303030303,1.2987012987012987,0.8658008658008658,0.4329004329004329,0.4329004329004329,3.463203463203463,0.8658008658008658,0.4329004329004329,0.8658008658008658,50.21645021645022,100.0,6.4935064935064934,43.29004329004329
ML1573,I Love You More,Rene & Angela,25,3,1,3,0,3,24,1,1,13,79,131,28,24,19.083969465648856,2.2900763358778624,0.7633587786259542,2.2900763358778624,0.0,2.2900763358778624,18.3206106870229,0.7633587786259542,0.7633587786259542,9.923664122137405,60.30534351145038,100.0,21.374045801526716,18.3206106870229
ML1575,Somewhere There's A Love,Shalamar,31,1,1,2,0,1,31,1,0,1,127,186,32,27,16.666666666666668,0.5376344086021505,0.5376344086021505,1.075268817204301,0.0,0.5376344086021505,16.666666666666668,0.5376344086021505,0.0,0.5376344086021505,68.27956989247312,100.0,17.204301075268816,14.516129032258064
ML1576,Who Wants To Be Alone ,Tiesto,18,6,3,12,1,6,11,6,9,10,60,104,24,20,17.307692307692307,5.769230769230769,2.8846153846153846,11.538461538461538,0.9615384615384616,5.769230769230769,10.576923076923077,5.769230769230769,8.653846153846153,9.615384615384615,57.69230769230769,100.0,23.076923076923077,19.23076923076923
ML1577,Listen Baby,George Duke,12,3,1,8,1,3,11,2,4,5,47,92,15,30,13.043478260869565,3.260869565217391,1.0869565217391304,8.695652173913043,1.0869565217391304,3.260869565217391,11.956521739130435,2.1739130434782608,4.3478260869565215,5.434782608695652,51.08695652173913,100.0,16.304347826086957,32.608695652173914
ML1579,The Perfect Girl,The Cure,2,3,0,0,0,0,1,3,0,1,38,53,5,10,3.7735849056603774,5.660377358490566,0.0,0.0,0.0,0.0,1.8867924528301887,5.660377358490566,0.0,1.8867924528301887,71.69811320754717,100.0,9.433962264150944,18.867924528301888
ML1580,Echo Beach,Martha & The Muffins,10,4,0,26,1,2,25,0,2,4,61,165,14,90,6.0606060606060606,2.4242424242424243,0.0,15.757575757575758,0.6060606060606061,1.2121212121212122,15.151515151515152,0.0,1.2121212121212122,2.4242424242424243,36.96969696969697,100.0,8.484848484848484,54.54545454545455
ML1581,Girl U Want,Devo,7,3,3,6,2,0,2,0,4,5,77,143,10,56,4.895104895104895,2.097902097902098,2.097902097902098,4.195804195804196,1.3986013986013985,0.0,1.3986013986013985,0.0,2.797202797202797,3.4965034965034967,53.84615384615385,100.0,6.993006993006993,39.16083916083916
ML1582,Fight Outta You,Ben Harper & The Innocent Criminals,6,25,17,2,5,15,3,14,6,2,87,154,31,36,3.896103896103896,16.233766233766232,11.03896103896104,1.2987012987012987,3.2467532467532467,9.74025974025974,1.948051948051948,9.090909090909092,3.896103896103896,1.2987012987012987,56.493506493506494,100.0,20.12987012987013,23.376623376623378
ML1583,Trouble ,Ginuwine,16,6,1,10,0,6,13,4,3,9,224,321,22,75,4.984423676012461,1.8691588785046729,0.3115264797507788,3.115264797507788,0.0,1.8691588785046729,4.049844236760125,1.2461059190031152,0.9345794392523364,2.803738317757009,69.78193146417445,100.0,6.853582554517134,23.364485981308412
ML1584,Part Of Me,Tool,0,3,1,2,0,2,0,3,1,0,69,86,3,14,0.0,3.488372093023256,1.1627906976744187,2.3255813953488373,0.0,2.3255813953488373,0.0,3.488372093023256,1.1627906976744187,0.0,80.23255813953489,100.0,3.488372093023256,16.27906976744186
ML1585,Slow And Easy,Zapp & Roger,31,9,0,11,0,2,31,8,8,6,146,286,40,100,10.839160839160838,3.1468531468531467,0.0,3.8461538461538463,0.0,0.6993006993006993,10.839160839160838,2.797202797202797,2.797202797202797,2.097902097902098,51.04895104895105,100.0,13.986013986013987,34.96503496503497
ML1586,When You Talk About Love,Patti LaBelle,56,9,0,4,0,3,40,2,2,7,78,164,65,21,34.146341463414636,5.487804878048781,0.0,2.4390243902439024,0.0,1.829268292682927,24.390243902439025,1.2195121951219512,1.2195121951219512,4.2682926829268295,47.5609756097561,100.0,39.63414634146341,12.804878048780488
ML1587,No More Complaining,Mila J,8,52,25,12,36,10,4,21,4,6,171,258,60,27,3.10077519379845,20.155038759689923,9.689922480620154,4.651162790697675,13.953488372093023,3.875968992248062,1.550387596899225,8.13953488372093,1.550387596899225,2.3255813953488373,66.27906976744185,100.0,23.25581395348837,10.465116279069768
ML1588,Settle For My Love ,Musiq,39,3,3,9,0,0,39,2,7,4,55,152,42,55,25.657894736842106,1.9736842105263157,1.9736842105263157,5.921052631578948,0.0,0.0,25.657894736842106,1.3157894736842106,4.605263157894737,2.6315789473684212,36.18421052631579,100.0,27.63157894736842,36.18421052631579
ML1589,Thank You Pretty Baby,Brook Benton,23,1,0,11,0,1,22,1,4,8,45,93,24,24,24.731182795698924,1.075268817204301,0.0,11.827956989247312,0.0,1.075268817204301,23.655913978494624,1.075268817204301,4.301075268817204,8.602150537634408,48.38709677419355,100.0,25.806451612903224,25.806451612903224
ML1590,It's Not A Tumor ,Austrian Death Machine,4,13,1,1,0,9,1,1,0,2,31,61,17,13,6.557377049180328,21.311475409836067,1.639344262295082,1.639344262295082,0.0,14.754098360655737,1.639344262295082,1.639344262295082,0.0,3.278688524590164,50.81967213114754,100.0,27.868852459016395,21.311475409836067
ML1591,A Trigger Full Of Promises,Walls Of Jericho,9,22,17,5,5,21,6,13,4,4,29,86,31,26,10.465116279069768,25.58139534883721,19.767441860465116,5.813953488372093,5.813953488372093,24.41860465116279,6.976744186046512,15.116279069767442,4.651162790697675,4.651162790697675,33.72093023255814,100.0,36.04651162790697,30.232558139534884
ML1593,Power Trip,Chimaira,2,10,7,7,5,7,0,4,4,0,28,62,12,22,3.225806451612903,16.129032258064516,11.290322580645162,11.290322580645162,8.064516129032258,11.290322580645162,0.0,6.451612903225806,6.451612903225806,0.0,45.16129032258065,100.0,19.35483870967742,35.483870967741936
ML1594,Go To Sleep,Radiohead,2,3,0,2,0,2,2,1,0,2,35,61,5,21,3.278688524590164,4.918032786885246,0.0,3.278688524590164,0.0,3.278688524590164,3.278688524590164,1.639344262295082,0.0,3.278688524590164,57.377049180327866,100.0,8.19672131147541,34.42622950819672
ML1595,Moonshake,Can,0,5,1,5,0,2,0,0,0,3,77,104,5,22,0.0,4.8076923076923075,0.9615384615384616,4.8076923076923075,0.0,1.9230769230769231,0.0,0.0,0.0,2.8846153846153846,74.03846153846153,100.0,4.8076923076923075,21.153846153846153
ML1596,Don't Slow Down,Matt & Kim,8,9,4,6,3,5,5,4,3,5,31,84,17,36,9.523809523809524,10.714285714285714,4.761904761904762,7.142857142857143,3.5714285714285716,5.9523809523809526,5.9523809523809526,4.761904761904762,3.5714285714285716,5.9523809523809526,36.904761904761905,100.0,20.238095238095237,42.857142857142854
ML1597,It's Not Your Fault,New Found Glory,5,34,0,3,0,1,0,30,1,2,62,133,39,32,3.7593984962406015,25.56390977443609,0.0,2.255639097744361,0.0,0.7518796992481203,0.0,22.55639097744361,0.7518796992481203,1.5037593984962405,46.61654135338346,100.0,29.32330827067669,24.06015037593985
ML1598,Disco Infiltrator,LCD Soundsystem,2,19,9,17,0,8,0,11,2,2,95,179,21,63,1.1173184357541899,10.614525139664805,5.027932960893855,9.497206703910615,0.0,4.4692737430167595,0.0,6.145251396648045,1.1173184357541899,1.1173184357541899,53.072625698324025,100.0,11.731843575418994,35.19553072625698
ML1599,People Can Do The Most Amazing Things,Kisses,0,2,2,0,0,2,0,0,0,0,57,63,2,4,0.0,3.1746031746031744,3.1746031746031744,0.0,0.0,3.1746031746031744,0.0,0.0,0.0,0.0,90.47619047619048,100.0,3.1746031746031744,6.349206349206349
ML1600,The White Of Noon,Starfucker,2,3,2,2,2,2,2,3,3,2,28,36,5,3,5.555555555555555,8.333333333333334,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,8.333333333333334,8.333333333333334,5.555555555555555,77.77777777777777,100.0,13.88888888888889,8.333333333333334
ML1601,What A Horrible Night To Have A Curse,The Black Dahlia Murder,21,30,17,12,16,23,13,25,8,13,63,178,51,64,11.797752808988765,16.853932584269664,9.55056179775281,6.741573033707865,8.98876404494382,12.92134831460674,7.303370786516854,14.044943820224718,4.49438202247191,7.303370786516854,35.39325842696629,100.0,28.651685393258425,35.95505617977528
ML1602,Trash,New York Dolls,27,26,0,2,26,0,9,27,1,2,135,214,53,26,12.616822429906541,12.149532710280374,0.0,0.9345794392523364,12.149532710280374,0.0,4.205607476635514,12.616822429906541,0.4672897196261682,0.9345794392523364,63.08411214953271,100.0,24.766355140186917,12.149532710280374
ML1603,Built For Comfort,Howlin' Wolf,9,1,0,7,1,0,8,1,3,6,45,70,10,15,12.857142857142858,1.4285714285714286,0.0,10.0,1.4285714285714286,0.0,11.428571428571429,1.4285714285714286,4.285714285714286,8.571428571428571,64.28571428571429,100.0,14.285714285714286,21.428571428571427
ML1604,To Begin,Alela Diane,1,15,9,5,8,8,1,21,2,2,57,124,16,51,0.8064516129032258,12.096774193548388,7.258064516129032,4.032258064516129,6.451612903225806,6.451612903225806,0.8064516129032258,16.93548387096774,1.6129032258064515,1.6129032258064515,45.96774193548387,100.0,12.903225806451612,41.12903225806452
ML1605,Lunchmeat,Menomena,1,8,2,3,1,3,1,5,2,1,8,27,9,10,3.7037037037037037,29.62962962962963,7.407407407407407,11.11111111111111,3.7037037037037037,11.11111111111111,3.7037037037037037,18.51851851851852,7.407407407407407,3.7037037037037037,29.62962962962963,100.0,33.333333333333336,37.03703703703704
ML1606,Rainbows ,Malachai,1,0,0,5,0,0,1,0,1,1,26,41,1,14,2.4390243902439024,0.0,0.0,12.195121951219512,0.0,0.0,2.4390243902439024,0.0,2.4390243902439024,2.4390243902439024,63.41463414634146,100.0,2.4390243902439024,34.146341463414636
ML1607,Fast Blood,Frightened Rabbit,5,12,3,6,3,9,5,5,5,1,29,71,17,25,7.042253521126761,16.901408450704224,4.225352112676056,8.450704225352112,4.225352112676056,12.67605633802817,7.042253521126761,7.042253521126761,7.042253521126761,1.408450704225352,40.84507042253521,100.0,23.943661971830984,35.2112676056338
ML1608,I'm Not That Lonely Yet,Reba McEntire,2,9,7,3,5,5,2,7,1,2,49,72,11,12,2.7777777777777777,12.5,9.722222222222221,4.166666666666667,6.944444444444445,6.944444444444445,2.7777777777777777,9.722222222222221,1.3888888888888888,2.7777777777777777,68.05555555555556,100.0,15.277777777777779,16.666666666666668
ML1609,Intruder Alert ,Lupe Fiasco,19,31,23,4,6,27,9,10,20,12,98,203,50,55,9.35960591133005,15.270935960591133,11.330049261083744,1.9704433497536946,2.955665024630542,13.300492610837438,4.433497536945813,4.926108374384237,9.852216748768473,5.911330049261084,48.275862068965516,100.0,24.63054187192118,27.0935960591133
ML1610,Tardes Negras,Tiziano Ferro,1,8,8,0,8,8,0,8,0,0,178,190,9,3,0.5263157894736842,4.2105263157894735,4.2105263157894735,0.0,4.2105263157894735,4.2105263157894735,0.0,4.2105263157894735,0.0,0.0,93.6842105263158,100.0,4.7368421052631575,1.5789473684210527
ML1611,What Did I Get Myself Into,Kyle Riabko,5,1,0,1,0,0,3,0,1,2,31,58,6,21,8.620689655172415,1.7241379310344827,0.0,1.7241379310344827,0.0,0.0,5.172413793103448,0.0,1.7241379310344827,3.4482758620689653,53.44827586206897,100.0,10.344827586206897,36.206896551724135
ML1612,Doing Nothing,Of Montreal,4,13,6,2,6,11,2,10,2,2,43,89,17,29,4.49438202247191,14.606741573033707,6.741573033707865,2.247191011235955,6.741573033707865,12.359550561797754,2.247191011235955,11.235955056179776,2.247191011235955,2.247191011235955,48.31460674157304,100.0,19.10112359550562,32.58426966292135
ML1613,The Cruel One,Gold Motel,4,9,4,3,5,5,1,6,1,3,53,83,13,17,4.819277108433735,10.843373493975903,4.819277108433735,3.6144578313253013,6.024096385542169,6.024096385542169,1.2048192771084338,7.228915662650603,1.2048192771084338,3.6144578313253013,63.855421686746986,100.0,15.662650602409638,20.481927710843372
ML1614,Scared,Rotten Sound,1,6,5,6,5,6,1,6,6,1,18,32,7,7,3.125,18.75,15.625,18.75,15.625,18.75,3.125,18.75,18.75,3.125,56.25,100.0,21.875,21.875
ML1615,I'll Believe In Anything,Wolf Parade,16,13,14,12,10,12,15,0,6,11,132,213,29,52,7.511737089201878,6.103286384976526,6.572769953051643,5.633802816901408,4.694835680751174,5.633802816901408,7.042253521126761,0.0,2.816901408450704,5.164319248826291,61.971830985915496,100.0,13.615023474178404,24.413145539906104
ML1616,House Of Jealous Lovers,The Rapture,10,10,10,10,10,0,10,0,0,10,22,56,20,14,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,0.0,17.857142857142858,0.0,0.0,17.857142857142858,39.285714285714285,100.0,35.714285714285715,25.0
ML1617,Poison City,OFF!,2,12,5,0,4,7,0,6,0,0,19,43,14,10,4.651162790697675,27.906976744186046,11.627906976744185,0.0,9.30232558139535,16.27906976744186,0.0,13.953488372093023,0.0,0.0,44.18604651162791,100.0,32.55813953488372,23.25581395348837
ML1618,Nymphetamine,Cradle Of Filth,14,18,2,11,2,10,5,13,2,6,85,184,32,67,7.608695652173913,9.782608695652174,1.0869565217391304,5.978260869565218,1.0869565217391304,5.434782608695652,2.717391304347826,7.065217391304348,1.0869565217391304,3.260869565217391,46.19565217391305,100.0,17.391304347826086,36.41304347826087
ML1619,Lament,Mount Moriah,2,2,3,1,3,3,2,3,1,1,24,33,4,5,6.0606060606060606,6.0606060606060606,9.090909090909092,3.0303030303030303,9.090909090909092,9.090909090909092,6.0606060606060606,9.090909090909092,3.0303030303030303,3.0303030303030303,72.72727272727273,100.0,12.121212121212121,15.151515151515152
ML1620,Just Stand Back,Low,1,3,2,1,1,2,0,1,0,1,37,73,4,32,1.36986301369863,4.109589041095891,2.73972602739726,1.36986301369863,1.36986301369863,2.73972602739726,0.0,1.36986301369863,0.0,1.36986301369863,50.68493150684932,100.0,5.47945205479452,43.83561643835616
ML1621,Devil Town,Bright Eyes,6,25,21,15,25,21,2,15,0,6,24,72,31,17,8.333333333333334,34.72222222222222,29.166666666666668,20.833333333333332,34.72222222222222,29.166666666666668,2.7777777777777777,20.833333333333332,0.0,8.333333333333334,33.333333333333336,100.0,43.05555555555556,23.61111111111111
ML1622,Contender,Fenech-Soler,10,23,19,5,7,20,7,15,6,6,70,149,33,46,6.7114093959731544,15.436241610738255,12.751677852348994,3.3557046979865772,4.697986577181208,13.422818791946309,4.697986577181208,10.06711409395973,4.026845637583893,4.026845637583893,46.97986577181208,100.0,22.14765100671141,30.87248322147651
ML1623,Abrazar La Vida,Luis Fonsi,0,6,6,0,3,6,0,3,0,0,179,191,6,6,0.0,3.141361256544503,3.141361256544503,0.0,1.5706806282722514,3.141361256544503,0.0,1.5706806282722514,0.0,0.0,93.717277486911,100.0,3.141361256544503,3.141361256544503
ML1625,Away In A Manger,CeCe Winans,38,9,3,16,5,6,26,3,7,16,65,149,47,37,25.503355704697988,6.040268456375839,2.0134228187919465,10.738255033557047,3.3557046979865772,4.026845637583893,17.449664429530202,2.0134228187919465,4.697986577181208,10.738255033557047,43.624161073825505,100.0,31.543624161073826,24.83221476510067
ML1626,Home For Christmas,Daryl Hall & John Oates,7,8,4,7,4,3,6,3,7,5,148,201,15,38,3.482587064676617,3.9800995024875623,1.9900497512437811,3.482587064676617,1.9900497512437811,1.492537313432836,2.985074626865672,1.492537313432836,3.482587064676617,2.487562189054726,73.6318407960199,100.0,7.462686567164179,18.90547263681592
ML1631,With Bells On,Kenny Rogers & Dolly Parton,15,0,4,9,4,1,14,4,8,9,65,125,15,45,12.0,0.0,3.2,7.2,3.2,0.8,11.2,3.2,6.4,7.2,52.0,100.0,12.0,36.0
ML1635,Sending You A Little Christmas,Jim Brickman,12,0,2,6,1,1,12,0,4,8,74,115,12,29,10.434782608695652,0.0,1.7391304347826086,5.217391304347826,0.8695652173913043,0.8695652173913043,10.434782608695652,0.0,3.4782608695652173,6.956521739130435,64.34782608695652,100.0,10.434782608695652,25.217391304347824
ML1639,Let There Be Peace On Earth,Vince Gill,12,0,0,9,0,1,10,0,0,13,16,40,12,12,30.0,0.0,0.0,22.5,0.0,2.5,25.0,0.0,0.0,32.5,40.0,100.0,30.0,30.0
ML1640,One Little Christmas Tree,Stevie Wonder,20,3,10,16,10,1,18,1,12,18,71,119,23,25,16.80672268907563,2.5210084033613445,8.403361344537815,13.445378151260504,8.403361344537815,0.8403361344537815,15.126050420168067,0.8403361344537815,10.084033613445378,15.126050420168067,59.66386554621849,100.0,19.327731092436974,21.008403361344538
ML1641,Shadow Of The Reaper,Six Feet Under,4,18,3,6,4,10,1,11,2,3,24,77,22,31,5.194805194805195,23.376623376623378,3.896103896103896,7.792207792207792,5.194805194805195,12.987012987012987,1.2987012987012987,14.285714285714286,2.5974025974025974,3.896103896103896,31.16883116883117,100.0,28.571428571428573,40.25974025974026
ML1643,O Little Town Of Bethlehem,Out Of Eden,21,4,3,15,1,6,17,4,2,16,43,94,25,26,22.340425531914892,4.25531914893617,3.1914893617021276,15.957446808510639,1.0638297872340425,6.382978723404255,18.085106382978722,4.25531914893617,2.127659574468085,17.02127659574468,45.744680851063826,100.0,26.595744680851062,27.659574468085108
ML1646,Slowly We Rot,Obituary,5,22,15,3,9,17,3,11,3,0,6,50,27,17,10.0,44.0,30.0,6.0,18.0,34.0,6.0,22.0,6.0,0.0,12.0,100.0,54.0,34.0
