,title,artist,valence,arousal,dominance,sd_valence,sd_arousal,sd_dominance,empty,empty,empty,empty,unknown,total_number_of_words,emotional_impact_words,empty,norm_valence,norm_arousal,norm_dominance,empty,empty,empty,empty,empty,empty,empty,norm_unknown,norm_total,norm_emotional_impact,empty
ML1766,Firecracker,Steel Train,5.022318840579709,4.084637681159422,5.025652173913044,1.6408695652173915,2.3023188405797104,2.184637681159421,0,0,0,0,72,141,69,0,55.803542673107884,45.38486312399358,55.84057971014493,0,0,0,0,0,0,0,51.06382978723404,100,48.93617021276596,0.0
ML1767,Blunt Force Trauma,Cavalera Conspiracy,3.8402,5.110800000000001,4.3924,1.7000000000000002,2.4234,2.242,0,0,0,0,9,59,50,0,42.66888888888889,56.786666666666676,48.80444444444444,0,0,0,0,0,0,0,15.254237288135593,100,84.7457627118644,0.0
ML1768,Iron Tusk,Mastodon,4.836206896551724,4.543103448275863,5.012413793103449,1.7020689655172418,2.2910344827586204,2.216551724137931,0,0,0,0,6,35,29,0,53.73563218390805,50.47892720306514,55.693486590038326,0,0,0,0,0,0,0,17.142857142857142,100,82.85714285714286,0.0
ML1769,San Juan Sin Ti,Luis Enrique,4.0268749999999995,5.203749999999999,5.606249999999999,1.8018750000000003,2.2293749999999997,2.2643750000000002,0,0,0,0,178,194,16,0,44.74305555555555,57.81944444444444,62.29166666666666,0,0,0,0,0,0,0,91.75257731958763,100,8.24742268041237,0.0
ML1770,Hacer El Amor Con Otro,Alejandra Guzman,4.302916666666666,4.276666666666666,4.741250000000001,1.7791666666666666,2.24875,2.364166666666666,0,0,0,0,200,224,24,0,47.810185185185176,47.51851851851851,52.68055555555557,0,0,0,0,0,0,0,89.28571428571429,100,10.714285714285714,0.0
ML1771,Kentucky Woman,Neil Diamond,6.555735294117641,4.063382352941177,5.795588235294117,1.5636764705882347,2.376176470588236,2.151323529411765,0,0,0,0,40,108,68,0,72.84150326797379,45.14869281045752,64.39542483660131,0,0,0,0,0,0,0,37.03703703703704,100,62.96296296296296,0.0
ML1772,Matadjem Yinmixan,Tinariwen,2.23,6.27,3.27,1.58,2.2,2.66,0,0,0,0,94,98,4,0,24.77777777777778,69.66666666666667,36.333333333333336,0,0,0,0,0,0,0,95.91836734693877,100,4.081632653061225,0.0
ML1773,Burial,Miike Snow,4.593793103448275,4.3722413793103465,5.0658620689655205,1.6153448275862068,2.3282758620689648,2.262758620689655,0,0,0,0,33,91,58,0,51.04214559386972,48.58045977011496,56.28735632183911,0,0,0,0,0,0,0,36.26373626373626,100,63.73626373626373,0.0
ML1774,Hurry On Now,Alice Russell,5.0684883720930225,4.174767441860467,5.221162790697676,1.6323255813953488,2.334651162790697,2.1506976744186046,0,0,0,0,28,114,86,0,56.31653746770025,46.38630490956075,58.01291989664085,0,0,0,0,0,0,0,24.561403508771928,100,75.43859649122807,0.0
ML1776,Hooked On An 8 Second Ride,Chris Ledoux,5.121454545454544,4.614727272727273,5.125818181818181,1.6167272727272723,2.383636363636363,2.1963636363636367,0,0,0,0,40,95,55,0,56.90505050505049,51.27474747474748,56.953535353535344,0,0,0,0,0,0,0,42.10526315789473,100,57.89473684210527,0.0
ML1777,We'll Burn That Bridge,Brooks & Dunn,5.5294871794871785,4.096666666666666,5.4510256410256375,1.6187179487179493,2.2719230769230774,2.160256410256411,0,0,0,0,41,119,78,0,61.438746438746435,45.518518518518505,60.56695156695153,0,0,0,0,0,0,0,34.45378151260504,100,65.54621848739495,0.0
ML1778,That's Not My Name,The Ting Tings,5.631409395973149,3.6624161073825543,5.295771812080534,1.6806040268456386,2.2019463087248328,2.2572483221476483,0,0,0,0,140,289,149,0,62.57121551081276,40.6935123042506,58.84190902311704,0,0,0,0,0,0,0,48.44290657439446,100,51.55709342560554,0.0
ML1782,Nude,Radiohead,5.528333333333333,4.278888888888889,5.625555555555556,1.7161111111111111,2.3122222222222217,2.0549999999999997,0,0,0,0,19,37,18,0,61.42592592592593,47.543209876543216,62.50617283950617,0,0,0,0,0,0,0,51.35135135135135,100,48.64864864864865,0.0
ML1783,All My Hate And My Hexes Are For You,Crocodiles,5.206124999999998,4.5349999999999975,5.309500000000003,1.5978749999999993,2.364250000000001,2.2931250000000003,0,0,0,0,15,95,80,0,57.84583333333332,50.388888888888864,58.99444444444449,0,0,0,0,0,0,0,15.789473684210526,100,84.21052631578947,0.0
ML1785,Sagittarius Silver Announcement,The Flaming Lips,6.831111111111111,4.6070370370370375,6.001111111111112,1.557037037037037,2.6633333333333336,2.280740740740741,0,0,0,0,10,37,27,0,75.90123456790123,51.18930041152264,66.67901234567903,0,0,0,0,0,0,0,27.027027027027028,100,72.97297297297297,0.0
ML1786,Long Lonely Nights,Lee Andrews & The Hearts,5.383488372093023,4.034418604651163,5.0746511627906985,1.5960465116279072,2.39139534883721,2.0511627906976737,0,0,0,0,64,107,43,0,59.81653746770025,44.82687338501293,56.385012919896646,0,0,0,0,0,0,0,59.813084112149525,100,40.18691588785047,0.0
ML1787,Neon Lights,Kraftwerk,6.234444444444444,4.1,5.372222222222223,1.7555555555555555,2.44,2.1144444444444446,0,0,0,0,2,11,9,0,69.2716049382716,45.55555555555555,59.69135802469137,0,0,0,0,0,0,0,18.181818181818183,100,81.81818181818183,0.0
ML1788,Till The Morning Comes,The Grateful Dead,6.132692307692307,3.7529487179487173,5.839102564102569,1.5805128205128194,2.30474358974359,2.0703846153846146,0,0,0,0,27,105,78,0,68.14102564102564,41.69943019943019,64.87891737891744,0,0,0,0,0,0,0,25.71428571428571,100,74.28571428571429,0.0
ML1790,Hurt,Timi Yuro,5.194090909090909,4.454090909090909,4.905,1.5840909090909088,2.436818181818182,2.1104545454545454,0,0,0,0,26,48,22,0,57.71212121212121,49.48989898989899,54.5,0,0,0,0,0,0,0,54.166666666666664,100,45.83333333333333,0.0
ML1791,Hurricane,Eric Benet,5.140131578947372,4.292236842105262,5.003684210526319,1.7223684210526313,2.264473684210525,2.1889473684210525,0,0,0,0,51,127,76,0,57.11257309941524,47.69152046783624,55.596491228070214,0,0,0,0,0,0,0,40.15748031496063,100,59.84251968503938,0.0
ML1792,Metal Will Never Die ,David Rock Feinstein,4.600535714285715,4.726785714285711,5.251785714285714,1.6121428571428578,2.3364285714285704,2.22625,0,0,0,0,26,82,56,0,51.1170634920635,52.51984126984124,58.35317460317461,0,0,0,0,0,0,0,31.70731707317073,100,68.29268292682927,0.0
ML1793,Things I Did When I Was Dead,No Age,5.580714285714286,4.423214285714285,5.371785714285713,1.5435714285714286,2.340357142857143,2.0839285714285714,0,0,0,0,17,45,28,0,62.00793650793652,49.14682539682539,59.68650793650792,0,0,0,0,0,0,0,37.77777777777778,100,62.22222222222222,0.0
ML1794,Evil Seeds,The Raveonettes,5.54875,4.4125000000000005,5.2759374999999995,1.5800000000000007,2.3581250000000002,2.1878125,0,0,0,0,17,49,32,0,61.65277777777778,49.027777777777786,58.62152777777778,0,0,0,0,0,0,0,34.69387755102041,100,65.3061224489796,0.0
ML1796,Stay In Shadow,Finger Eleven,5.536493506493503,3.9897402597402616,5.255454545454542,1.692077922077922,2.222857142857143,2.1684415584415593,0,0,0,0,22,99,77,0,61.51659451659449,44.330447330447356,58.39393939393936,0,0,0,0,0,0,0,22.22222222222222,100,77.77777777777779,0.0
ML1797,I Won't Tell You,Lacuna Coil,5.583999999999996,4.293363636363642,5.3511818181818205,1.5856363636363622,2.3779090909090925,2.326000000000002,0,0,0,0,91,201,110,0,62.0444444444444,47.70404040404046,59.45757575757578,0,0,0,0,0,0,0,45.27363184079602,100,54.72636815920397,0.0
ML1798,Sky Is Over,Serj Tankian,6.1190140845070395,4.2243661971831,5.442394366197183,1.7522535211267616,2.304366197183098,2.3357746478873236,0,0,0,0,63,134,71,0,67.98904538341155,46.937402190923336,60.47104851330203,0,0,0,0,0,0,0,47.01492537313433,100,52.98507462686567,0.0
ML1799,Broken Glass,Buckcherry,4.448913043478263,4.591195652173914,4.7049999999999965,1.6377173913043468,2.2743478260869567,2.1941304347826085,0,0,0,0,51,143,92,0,49.43236714975848,51.0132850241546,52.27777777777774,0,0,0,0,0,0,0,35.66433566433567,100,64.33566433566433,0.0
ML1800,Bruised But Not Broken,Joss Stone,5.330869565217388,4.36195652173913,5.2323913043478285,1.6331521739130432,2.4361956521739137,2.236195652173912,0,0,0,0,70,162,92,0,59.23188405797097,48.466183574879224,58.13768115942032,0,0,0,0,0,0,0,43.20987654320987,100,56.79012345679012,0.0
ML1801,You Stupid Girl,Framing Hanley,5.4633333333333285,4.396666666666666,5.219871794871793,1.6344871794871803,2.453205128205128,2.2687179487179483,0,0,0,0,35,113,78,0,60.703703703703646,48.85185185185184,57.99857549857547,0,0,0,0,0,0,0,30.973451327433626,100,69.02654867256636,0.0
ML1802,Se Me Antoja Tu Piel,Los Primos De Durango,4.936666666666666,3.7549999999999994,5.181666666666666,2.021666666666667,2.2933333333333334,2.565,0,0,0,0,165,177,12,0,54.85185185185184,41.722222222222214,57.57407407407407,0,0,0,0,0,0,0,93.22033898305084,100,6.779661016949152,0.0
ML1803,Innocent,Alexander O'Neal,6.406739130434782,4.540543478260867,5.648260869565218,1.4933695652173922,2.5890217391304353,2.430108695652175,0,0,0,0,54,146,92,0,71.18599033816425,50.45048309178741,62.7584541062802,0,0,0,0,0,0,0,36.986301369863014,100,63.013698630136986,0.0
ML1804,Nobody Wins A War ,Raheem DeVaughn,5.22163763066203,4.762160278745644,5.435609756097559,1.7189547038327497,2.455435540069686,2.0964808362369354,0,0,0,0,80,367,287,0,58.01819589624477,52.91289198606271,60.395663956639545,0,0,0,0,0,0,0,21.798365122615802,100,78.2016348773842,0.0
ML1806,A Gathering Of Ghouls,Gwar,4.578777777777779,4.512333333333332,4.852333333333334,1.7894444444444437,2.3442222222222218,2.125333333333333,0,0,0,0,48,138,90,0,50.875308641975316,50.137037037037025,53.914814814814825,0,0,0,0,0,0,0,34.78260869565217,100,65.21739130434783,0.0
ML1807,Stay With Me,BarlowGirl,5.4215789473684195,4.38342105263158,5.333684210526316,1.7139473684210524,2.412631578947368,2.237631578947368,0,0,0,0,26,64,38,0,60.23976608187133,48.70467836257311,59.26315789473685,0,0,0,0,0,0,0,40.625,100,59.375,0.0
ML1808,Oh Larsen B,British Sea Power,5.522926829268291,3.901707317073171,5.229268292682928,1.8919512195121957,2.3970731707317077,2.167560975609756,0,0,0,0,60,101,41,0,61.365853658536565,43.35230352303523,58.10298102981031,0,0,0,0,0,0,0,59.4059405940594,100,40.5940594059406,0.0
ML1810,Dull Life,Yeah Yeah Yeahs,4.538163265306123,4.356224489795917,5.017448979591833,1.6016326530612237,2.387448979591839,2.350102040816325,0,0,0,0,52,150,98,0,50.42403628117914,48.402494331065746,55.74943310657593,0,0,0,0,0,0,0,34.66666666666667,100,65.33333333333333,0.0
ML1811,Corazoncito Tirano,Chalino Sanchez,3.8687500000000004,4.2125,5.08,1.7425000000000002,1.995,2.1875,0,0,0,0,101,109,8,0,42.986111111111114,46.805555555555564,56.44444444444444,0,0,0,0,0,0,0,92.66055045871559,100,7.339449541284404,0.0
ML1812,Super Soaker,Wavves,4.980344827586208,4.028620689655173,4.978965517241379,1.8165517241379305,2.356551724137931,2.3048275862068968,0,0,0,0,24,53,29,0,55.33716475095787,44.7624521072797,55.32183908045977,0,0,0,0,0,0,0,45.28301886792453,100,54.71698113207547,0.0
ML1813,The Ghost Of Rockschool,Belle & Sebastian,6.101777777777775,4.388222222222223,5.461666666666668,1.7581111111111103,2.4747777777777786,2.2643333333333353,0,0,0,0,43,133,90,0,67.7975308641975,48.75802469135803,60.68518518518519,0,0,0,0,0,0,0,32.33082706766917,100,67.66917293233082,0.0
ML1814,Blake's View,M. Ward,5.378382352941175,4.273088235294115,5.436764705882353,1.5179411764705877,2.3185294117647057,2.114264705882354,0,0,0,0,24,92,68,0,59.75980392156862,47.478758169934615,60.40849673202614,0,0,0,0,0,0,0,26.08695652173913,100,73.91304347826086,0.0
ML1815,Gonna Get This ,Hannah Montana,6.626470588235296,4.355816993464055,5.693660130718949,1.6218300653594766,2.493660130718956,2.1128758169934634,0,0,0,0,167,320,153,0,73.62745098039218,48.39796659404506,63.26289034132166,0,0,0,0,0,0,0,52.1875,100,47.8125,0.0
ML1816,All And All,Joyce Sims,6.479673469387757,4.437142857142852,5.7470612244898,1.653510204081631,2.472163265306122,2.1748163265306153,0,0,0,0,130,375,245,0,71.99637188208618,49.30158730158725,63.85623582766444,0,0,0,0,0,0,0,34.66666666666667,100,65.33333333333333,0.0
ML1817,Live Free Or Let Me Die,Skillet,5.380377358490569,4.711037735849053,5.337452830188677,1.647830188679246,2.4027358490566058,2.1613207547169835,0,0,0,0,81,187,106,0,59.78197064989521,52.34486373165615,59.30503144654085,0,0,0,0,0,0,0,43.31550802139038,100,56.68449197860963,0.0
ML1818,Lazy Afternoon,Vanessa Williams,5.59977777777778,3.6123333333333347,5.660222222222221,1.6383333333333345,2.23688888888889,2.1315555555555545,0,0,0,0,27,117,90,0,62.21975308641978,40.137037037037054,62.89135802469135,0,0,0,0,0,0,0,23.076923076923077,100,76.92307692307693,0.0
ML1819,I Smell Trouble,Buddy Guy,5.348269230769231,4.23096153846154,5.398461538461539,1.6863461538461535,2.409615384615385,2.154038461538461,0,0,0,0,30,82,52,0,59.425213675213676,47.010683760683776,59.982905982905976,0,0,0,0,0,0,0,36.58536585365854,100,63.41463414634146,0.0
ML1820,You Think You're A Man,The Vaselines,5.99941176470588,4.23117647058824,5.736470588235294,1.4723529411764706,2.4758823529411766,2.1776470588235286,0,0,0,0,30,98,68,0,66.66013071895424,47.013071895424886,63.73856209150327,0,0,0,0,0,0,0,30.612244897959183,100,69.38775510204081,0.0
ML1821,Above The Bones,Mishka,6.12253012048193,4.291325301204815,5.8228915662650556,1.630120481927711,2.367228915662652,2.15277108433735,0,0,0,0,51,134,83,0,68.02811244979922,47.68139223560906,64.69879518072284,0,0,0,0,0,0,0,38.059701492537314,100,61.940298507462686,0.0
ML1822,The Drinks We Drank Last Night,Azure Ray,5.54203125,3.9967187500000003,5.310781250000001,1.6865625,2.3653125,2.15,0,0,0,0,39,103,64,0,61.578125,44.407986111111114,59.00868055555557,0,0,0,0,0,0,0,37.86407766990291,100,62.13592233009708,0.0
ML1823,The Sparrow Looks Up At The Machine,The Flaming Lips,5.499047619047619,4.456666666666667,5.149523809523808,1.6723809523809525,2.4266666666666663,2.3380952380952373,0,0,0,0,7,28,21,0,61.1005291005291,49.51851851851852,57.21693121693121,0,0,0,0,0,0,0,25.0,100,75.0,0.0
ML1824,Time To Waste,Alkaline Trio,5.064470588235293,3.9327058823529444,5.188117647058828,1.6216470588235294,2.291764705882353,2.2079999999999993,0,0,0,0,30,115,85,0,56.27189542483659,43.69673202614383,57.645751633986976,0,0,0,0,0,0,0,26.08695652173913,100,73.91304347826086,0.0
ML1825,Hasta Que Vuelvas Conmigo ,Marc Anthony,5.049090909090908,3.866363636363637,5.298181818181818,1.6209090909090909,2.2018181818181817,2.071818181818182,0,0,0,0,287,298,11,0,56.10101010101009,42.95959595959597,58.868686868686865,0,0,0,0,0,0,0,96.30872483221476,100,3.691275167785235,0.0
ML1826,Ticket To Ride,The Carpenters,5.558771929824565,4.020175438596492,5.458070175438594,1.573684210526316,2.372456140350876,2.015614035087719,0,0,0,0,65,122,57,0,61.764132553606274,44.66861598440546,60.64522417153993,0,0,0,0,0,0,0,53.278688524590166,100,46.72131147540984,0.0
ML1827,After The Hurricane,Jazmine Sullivan,5.324693877551023,4.490714285714282,4.868979591836735,1.661428571428572,2.347653061224488,2.092448979591836,0,0,0,0,89,187,98,0,59.163265306122476,49.896825396825356,54.09977324263039,0,0,0,0,0,0,0,47.593582887700535,100,52.406417112299465,0.0
ML1828,Try If You Want,Beres Hammond,5.448137254901959,4.445196078431376,5.428725490196079,1.6957843137254915,2.391176470588235,2.271862745098038,0,0,0,0,109,211,102,0,60.534858387799545,49.39106753812641,60.319172113289774,0,0,0,0,0,0,0,51.65876777251185,100,48.34123222748815,0.0
ML1829,Happy Talk,John Pizzarelli,6.947166666666665,4.157833333333334,5.992333333333331,1.5476666666666665,2.3850000000000002,2.0649999999999995,0,0,0,0,36,96,60,0,77.19074074074072,46.19814814814816,66.58148148148146,0,0,0,0,0,0,0,37.5,100,62.5,0.0
ML1830,Somewhere Over The Rainbow ,Ray Charles,6.444146341463416,3.9343902439024396,5.612682926829269,1.8534146341463418,2.390000000000001,2.343902439024389,0,0,0,0,20,61,41,0,71.60162601626017,43.71544715447155,62.36314363143632,0,0,0,0,0,0,0,32.78688524590164,100,67.21311475409836,0.0
ML1831,Paradise City ,Guns N' Roses,6.142322274881519,4.407061611374405,5.713507109004739,1.6704739336492864,2.419478672985781,2.08895734597156,0,0,0,0,113,324,211,0,68.24802527646132,48.96735123749339,63.48341232227488,0,0,0,0,0,0,0,34.876543209876544,100,65.12345679012346,0.0
ML1832,I Can't Stay Mad At You,Skeeter Davis,5.544666666666666,4.3646666666666665,5.558666666666667,1.6453333333333333,2.356333333333333,2.127666666666666,0,0,0,0,25,55,30,0,61.6074074074074,48.49629629629629,61.76296296296297,0,0,0,0,0,0,0,45.45454545454545,100,54.54545454545454,0.0
ML1833,"Easy, Easy, Got To Take It Easy",Teddy Pendergrass,6.523404255319158,4.038085106382977,6.0038297872340465,1.4876595744680836,2.483404255319146,2.036382978723407,0,0,0,0,98,192,94,0,72.4822695035462,44.867612293144184,66.70921985815608,0,0,0,0,0,0,0,51.041666666666664,100,48.95833333333333,0.0
ML1837,Head Home,Midlake,6.351452991452993,3.9541880341880287,6.0482051282051215,1.5788034188034157,2.3264102564102567,2.0919658119658098,0,0,0,0,55,172,117,0,70.57169990503326,43.93542260208921,67.20227920227913,0,0,0,0,0,0,0,31.976744186046513,100,68.02325581395348,0.0
ML1838,Amor Limosnero,Joan Sebastian,3.08,5.82,5.74,1.85,2.04,2.21,0,0,0,0,168,170,2,0,34.22222222222222,64.66666666666667,63.77777777777778,0,0,0,0,0,0,0,98.82352941176471,100,1.1764705882352942,0.0
ML1839,Getting Down,The Kills,5.559200000000001,4.5454,5.481000000000002,1.686,2.3582,2.2926,0,0,0,0,36,86,50,0,61.768888888888895,50.50444444444444,60.90000000000001,0,0,0,0,0,0,0,41.86046511627907,100,58.139534883720934,0.0
ML1840,Necrophobic,Slayer,4.465285714285714,4.400142857142858,4.959714285714286,1.6215714285714284,2.3404285714285726,2.251000000000001,0,0,0,0,28,98,70,0,49.614285714285714,48.8904761904762,55.10793650793651,0,0,0,0,0,0,0,28.57142857142857,100,71.42857142857143,0.0
ML1841,The Bold Arrow Of Time,Tame Impala,5.306923076923078,3.734615384615385,4.944615384615385,1.6023076923076924,2.3407692307692307,2.2353846153846155,0,0,0,0,5,18,13,0,58.96581196581198,41.4957264957265,54.94017094017094,0,0,0,0,0,0,0,27.77777777777778,100,72.22222222222221,0.0
ML1842,Naked Cities,Buke And Gass,5.123950617283948,4.280370370370372,5.301728395061731,1.5001234567901232,2.282716049382715,2.2106172839506177,0,0,0,0,45,126,81,0,56.932784636488314,47.559670781893026,58.908093278463674,0,0,0,0,0,0,0,35.714285714285715,100,64.28571428571429,0.0
ML1843,Pittsburgh,We Are Scientists,6.1466666666666665,4.098333333333334,5.696333333333333,1.6859999999999997,2.263333333333333,2.3113333333333332,0,0,0,0,20,50,30,0,68.29629629629629,45.53703703703704,63.29259259259258,0,0,0,0,0,0,0,40.0,100,60.0,0.0
ML1844,Falling And Laughing,Orange Juice,5.214727272727271,4.675272727272729,5.465454545454549,1.7238181818181817,2.4236363636363643,2.1007272727272737,0,0,0,0,39,94,55,0,57.94141414141412,51.947474747474764,60.727272727272776,0,0,0,0,0,0,0,41.48936170212766,100,58.51063829787234,0.0
ML1845,Undercover Martyn,Two Door Cinema Club,5.551999999999999,3.9037142857142864,5.329142857142856,1.5739999999999994,2.4182857142857155,2.120857142857142,0,0,0,0,66,136,70,0,61.68888888888887,43.37460317460318,59.2126984126984,0,0,0,0,0,0,0,48.529411764705884,100,51.470588235294116,0.0
ML1847,Beautiful Tragedy,In This Moment,5.21288888888889,4.847111111111112,5.190222222222221,1.6919999999999993,2.4748888888888882,2.2873333333333337,0,0,0,0,23,68,45,0,57.920987654321,53.856790123456804,57.66913580246913,0,0,0,0,0,0,0,33.82352941176471,100,66.17647058823529,0.0
ML1848,Fire Eye'd Boy,Broken Social Scene,5.153235294117646,4.685882352941177,5.0600000000000005,1.7508823529411766,2.2561764705882354,2.1973529411764714,0,0,0,0,24,58,34,0,57.25816993464051,52.06535947712419,56.22222222222223,0,0,0,0,0,0,0,41.37931034482759,100,58.620689655172406,0.0
ML1851,Cruz De Olvido,Luis Miguel,3.4357142857142855,4.484285714285714,4.801428571428572,1.6885714285714286,2.095714285714286,2.3385714285714285,0,0,0,0,101,108,7,0,38.17460317460317,49.82539682539682,53.349206349206355,0,0,0,0,0,0,0,93.51851851851852,100,6.481481481481481,0.0
